Issue Type,Issue key,Issue id,Summary,Description,Assignee,Reporter,Priority,Status,Resolution,Created,Updated
Bug,GROOVY-4416,12815319,Accessing outer properties/methods from inner classes results in NPE,"The outer property access and method invocations from inner class seem to be resulting in NPE, as shown by examples below:

Case 1: Outer property access from inner class
{code}
class ReflectionToolboxTest {
   static final PROPERTY_VALUE = ""property_value""
   class Bean {
       String property = PROPERTY_VALUE
   }

   def bean = new Bean()
}

def test = new ReflectionToolboxTest()
{code}
results in
{noformat}
java.lang.NullPointerException
    at ReflectionToolboxTest$Bean.propertyMissing(Script1.groovy)
    at ReflectionToolboxTest$Bean.<init>(Script1.groovy)
    at ReflectionToolboxTest.<init>(Script1.groovy:7)
    at Script1.run(Script1.groovy:10)
{noformat}
Case 2: Outer method access from inner class
{code}
class Dummy {
   def foo(){}
   class Bean {
       String property = foo()
    }
   def bean = new Bean()
}
new Dummy()
{code}
results in
{noformat}
java.lang.NullPointerException
    at Dummy$Bean.methodMissing(Script1.groovy)
    at Dummy$Bean.<init>(Script1.groovy:4)
    at Dummy.<init>(Script1.groovy:6)
    at Script1.run(Script1.groovy:8)
{noformat}
",roshandawrani,roshandawrani,Major,Closed,Fixed,13/Sep/10 04:11,15/Dec/10 22:19
Bug,GROOVY-4418,12815309,Unqualified reference in subclass static method to superclass static fields fails to compile,"{code:title=Base.groovy}
public class Base {
    
    public static String field;

}
{code}

{code:title=Subclass.groovy}
public class Subclass extends Base {
    
    static void method() {
        System.out.println(field);
    }

}
{code}

I get a compile error stating:

Groovy:Apparent variable 'field' was found in a static scope but doesn't refer to a local variable, static field or class. Possible causes:	... Subclass.groovy	line 8

If I rename Subclass.groovy to Subclass.java, it compiles fine. If I fully qualify field with Base.field or this.field, it compiles fine. However, unqualified access, as above, produces an error.",paulk,astral,Minor,Closed,Fixed,14/Sep/10 09:06,15/Dec/10 22:19
Bug,GROOVY-4422,12815302,An Interface nested within a class fails to parse.,"Attempting to compile/evalute the following groovy code
{code:java}
 public class Foo {
   static public class Bar {}
   static public interface Baz {}
 }
{code}
produces
{quote}
1 compilation error:
 Unknown type: INTERFACE_DEF at line: 3 column: 3. File: ConsoleScript8 at line: 3, column: 3
{quote}",roshandawrani,jwadamson,Major,Closed,Fixed,17/Sep/10 13:48,15/Dec/10 16:56
Bug,GROOVY-4430,12815329,Verify Error when using wrong enum syntax,"I've tried to declare an enum and made the mistake to put the constructor before the values:

{code}
enum Foo {
  Foo(String str) {}, // first I tried with ; but this got me some other error
  ONE(""one""), TWO(""two"")
}
{code}

What got me distracted is that Groovy throws a VerifyError here:

java.lang.VerifyError: (class: Foo, method: <clinit> signature: ()V) Unable to pop operand off an empty stack",,pniederw,Minor,Closed,Fixed,23/Sep/10 07:03,22/Sep/13 03:50
Bug,GROOVY-4431,12815338,Groovy Console binding's output-transform missing yields a stacktrace when context is cleared,"The Groovy Console uses a mechanism that users can use to define visual representations of outputs in the console (for instance displaying a map in the form of a JTable).

Such ""output transforms"" are stored in a special variable in the binding.

When calling the ""clear context"" action, a new binding is created, but the output transforms variable is not added back to the binding. And when you execute a script which will yield some resulting output, Groovy Console won't find the output transforms variable, and will throw a stacktrace complaining about that.",guillaume,guillaume,Major,Closed,Fixed,23/Sep/10 08:37,15/Dec/10 16:56
Bug,GROOVY-4434,12815337,Java stub generator doesn't use FQN for annotation values,"After upgrading our app from 1.7.4 to 1.7.5, we got several (joint) compile errors for seemingly simple Groovy classes. Looking at the generated stub code, I found that imports for annotations were always missing. After debugging groovyc, I found the following:

AntlrParserPlugin:333: addImport() is called with alias==null, which is correct since no import alias is used
ASTHelper:131: if(aliasName==null) aliasName=name // now alias is non-null
JavaStubGenerator:679: if (imp.getAlias() == null) imports.add(...); // because getAlias() is non-null, import isn't added
 
Code example:

{code}
import foo.Foo // details of Foo don't matter
   
@Foo
class Bar {} 
{code}

For GMaven users this means that if just one Groovy class in the whole project contains an annotation, the project cannot be compiled.",roshandawrani,pniederw,Blocker,Closed,Fixed,23/Sep/10 17:37,04/Jan/12 19:32
Bug,GROOVY-4435,12815282,Inconsistent handling of final fields,"Snippets v1 and v2 below are equivalent but v1 compiles and v2 does not. v1 should also not compile.

{code:title=v1|borderStyle=dashed|titleBGColor=#FFFFCE}
class Test {
    private final String prop = """"
    void setProp(val) {
        this.prop = val /* compiles, when it shouldn't */
    }
}
{code}

{code:title=v2|borderStyle=dashed|titleBGColor=#F7D6C1}
class Test {
    private final String prop = """"
    void setProp(val) {
        prop = val /* correctly fails to compile saying ""cannot modify final field 'prop'"" */
    }
}
{code}
",roshandawrani,roshandawrani,Major,Closed,Fixed,24/Sep/10 12:56,15/Dec/10 16:56
Bug,GROOVY-4437,12815323,Static import don't work in scripts in default packages,"{code:title=Test.groovy}
/* both the .* or .foo/.bar ways of static importing don't work
import static Helper.*

//import static Helper.foo
//import static Helper.bar
 
println foo() // fails MissingMethodException
println bar // fails MissingPropertyException
{code}
{code:title=Helper.groovy}
class Helper {
    static foo(){
        println 'foo called'
    }
    static bar = 'bar'
}
{code}

But the following static import, which uses a class under a package, works:
{code}
import static java.lang.Integer.*
println MIN_VALUE
{code}",paulk,roshandawrani,Major,Closed,Fixed,25/Sep/10 23:59,26/Dec/10 21:40
Bug,GROOVY-4438,12815303,Use of an inner enum causes compilation to go into infinite loop,"The following piece of code causes the compilation to go into infinite loop

{code:title=Groovy Compiler - To infinity and beyond..|titleBGColor=#FF6666}
enum Outer {
    A, B
    enum Inner{X, Y}
}
{code}",daniel_sun,roshandawrani,Critical,Closed,Fixed,26/Sep/10 00:40,03/Jul/19 06:09
Bug,GROOVY-4440,12815321,Groovy Console looking for wrong LAF on Snow Leopard,The Groovy Console is looking for the wrong LAF on Snow Leopard and not using the OS/X LAF as a result. The code is checking for 'apple.laf.AquaLookAndFeel' but the LAF was moved to 'com.apple.laf.AquaLookAndFeel'. The switch statement is in groovy.ui.ConsoleView.groovy but I assume groovy.ui.view.MacOSXDefaults.groovy and groovy.ui.view.MacOSXMenuBar.groovy will also need to be updated.,,ctwise,Major,Closed,Fixed,27/Sep/10 09:49,14/Aug/13 03:57
Bug,GROOVY-4441,12815357,method File.eachFile is not returning full directory content,"Hi,

We have got a weird issue. A directory contains several files having extended chars in their filenames due to some changes made on the server back and forth.

When trying to loop of those files with the method File.eachFile(Closure), we will get only the files with names made of ascii chars only, not the others.

We have found a workaround with File.traverse which gives us the full content of the directory.

Can you confirm there is a bug with File.eachFile(Closure) ?

Thx",guillaume,gorisis,Major,Closed,Fixed,27/Sep/10 10:02,15/Dec/10 16:57
Bug,GROOVY-4443,12815325,null.asBoolean() should be false,"As per the thread [groovy-user] Groovy truth and null, null.asBoolean() should return false, not true.",guillaume,guillaume,Major,Closed,Fixed,28/Sep/10 09:13,15/Dec/10 16:56
Bug,GROOVY-4444,12815352,Constructor chaining in enums doesn't work,"The following code...
{code}
enum Foo {
  ONE(1), TWO(1, 2)
  
  int i
  int j
  
  Foo(int i) {
    this(i, 0) // if we set i and j manually here, all is fine
  }
  
  Foo(int i, int j) {
    this.i = i
    this.j = j
  }
}

def foos = [Foo.ONE, Foo.TWO]
{code}

...causes this exception:
{noformat}
java.lang.ExceptionInInitializerError
    at java.lang.Class.forName0(Native Method)
    at java.lang.Class.forName(Class.java:169)
    at ConsoleScript12.class$(ConsoleScript12)
    at ConsoleScript12.$get$$class$Foo(ConsoleScript12)
    at ConsoleScript12.run(ConsoleScript12:17)
    at groovy.lang.GroovyShell.runScriptOrMainOrTestOrRunnable(GroovyShell.java:264)
    at groovy.lang.GroovyShell.run(GroovyShell.java:513)
    at groovy.lang.GroovyShell.run(GroovyShell.java:170)
    at groovy.lang.GroovyShell$run$0.call(Unknown Source)
    at groovy.ui.Console$_runScriptImpl_closure16.doCall(Console.groovy:890)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
    at java.lang.reflect.Method.invoke(Method.java:597)
    at org.codehaus.groovy.reflection.CachedMethod.invoke(CachedMethod.java:88)
    at groovy.lang.MetaMethod.doMethodInvoke(MetaMethod.java:233)
    at org.codehaus.groovy.runtime.metaclass.ClosureMetaClass.invokeMethod(ClosureMetaClass.java:273)
    at groovy.lang.MetaClassImpl.invokeMethod(MetaClassImpl.java:886)
    at org.codehaus.groovy.runtime.callsite.PogoMetaClassSite.callCurrent(PogoMetaClassSite.java:66)
    at org.codehaus.groovy.runtime.callsite.AbstractCallSite.callCurrent(AbstractCallSite.java:149)
    at groovy.ui.Console$_runScriptImpl_closure16.doCall(Console.groovy)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
    at java.lang.reflect.Method.invoke(Method.java:597)
    at org.codehaus.groovy.reflection.CachedMethod.invoke(CachedMethod.java:88)
    at groovy.lang.MetaMethod.doMethodInvoke(MetaMethod.java:233)
    at org.codehaus.groovy.runtime.metaclass.ClosureMetaClass.invokeMethod(ClosureMetaClass.java:273)
    at groovy.lang.MetaClassImpl.invokeMethod(MetaClassImpl.java:886)
    at groovy.lang.Closure.call(Closure.java:276)
    at groovy.lang.Closure.call(Closure.java:271)
    at groovy.lang.Closure.run(Closure.java:354)
    at java.lang.Thread.run(Thread.java:637)
Caused by: groovy.lang.GroovyRuntimeException: Could not find matching constructor for: Foo(java.lang.String, java.lang.Integer, java.lang.Integer)
    at groovy.lang.MetaClassImpl.selectConstructorAndTransformArguments(MetaClassImpl.java:1415)
    at org.codehaus.groovy.runtime.ScriptBytecodeAdapter.selectConstructorAndTransformArguments(ScriptBytecodeAdapter.java:237)
    at Foo.$INIT(ConsoleScript12)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
    at java.lang.reflect.Method.invoke(Method.java:597)
    at org.codehaus.groovy.reflection.CachedMethod.invoke(CachedMethod.java:88)
    at groovy.lang.MetaMethod.doMethodInvoke(MetaMethod.java:233)
    at org.codehaus.groovy.runtime.callsite.StaticMetaMethodSite.invoke(StaticMetaMethodSite.java:43)
    at org.codehaus.groovy.runtime.callsite.StaticMetaMethodSite.callStatic(StaticMetaMethodSite.java:99)
    at org.codehaus.groovy.runtime.callsite.CallSiteArray.defaultCallStatic(CallSiteArray.java:48)
    at org.codehaus.groovy.runtime.callsite.AbstractCallSite.callStatic(AbstractCallSite.java:165)
    at org.codehaus.groovy.runtime.callsite.AbstractCallSite.callStatic(AbstractCallSite.java:181)
    at Foo.<clinit>(ConsoleScript12)
    ... 33 more
{noformat}",roshandawrani,pniederw,Major,Closed,Fixed,28/Sep/10 10:52,15/Dec/10 16:57
Bug,GROOVY-4445,12815324,ImmutableASTTransformation puts initialization of static fields into instance constructor,"{code}
@Immutable class Foo {
    private static final String BAR = 'baz'
}
{code}

For the above code, the initialization statements for the static field should be added only to <clinit> and not to <init>.

The instructions below are taken from <init> and they show the initialization statements are getting added to instance initializers also, which is wrong.
{noformat}
108 ifeq 136 (+28)
111 ldc #84 <baz>
113 aconst_null
114 invokestatic #54 <org/codehaus/groovy/runtime/ScriptBytecodeAdapter.compareEqual>
117 ifeq 123 (+6)
120 goto 133 (+13)
123 ldc #84 <baz>
125 dup
126 checkcast #86 <java/lang/String>
129 putstatic #88 <Foo.BAR>
132 pop
133 goto 154 (+21)
136 aload_2
137 ldc #89 <4>
139 aaload
140 aload_1
141 invokeinterface #69 <org/codehaus/groovy/runtime/callsite/CallSite.callGetProperty> count 2
146 dup
147 checkcast #86 <java/lang/String>
150 putstatic #88 <Foo.BAR>
{noformat}",roshandawrani,roshandawrani,Major,Closed,Fixed,29/Sep/10 10:13,15/Dec/10 16:57
Bug,GROOVY-4447,12812177,A few issues in stubgenerator testing infrastructure,"The documentation of org.codehaus.groovy.tools.stubgenerator.StringSourcesStubTestCase says that the source mappings for testing joing compilation stub generation can be given as below:
{code}
['com/foo/Bar.groovy': '''
    package com.foo
    class Bar {}
''']
{code}

However this doesn't currently work because the sub-folders for the package structure are not recursively created physically and hence writing to 'com/foo/Bar.groovy' fails with FileNotFoundException.

Another small improvement needed is an option to not-delete the temp folder created for stubs.",roshandawrani,roshandawrani,Major,Closed,Fixed,30/Sep/10 04:17,15/Dec/10 16:56
Bug,GROOVY-4448,12816630,SwingBuilder TitledBorder not recognizing justification attribute correctly,"I was attempting to move my titled border around the panel by modifying the justification attribute.

{code}
panel(border: titledBorder(border: etchedBorder(), title: 'Project', justification: 'right', position: 'bottom')) {
{code}

It seemed no matter what value I put into the justification attribute, it would stay on the left of my panel.  I looked into the source code, and it appears as though there may be a copy paste error from the section processing the position attribute.  The current version of TitledBorderFactory reads the justification attribute from the builder, and then tries to look the value up in the position map instead of the justification map.  I think a simple code change to look things up in the justification map would fix things.

i.e. change this:
{code}
def justification = attributes.remove(""justification"")
justification = positions[justification] ?: justification

{code}

to this:
{code}
def justification = attributes.remove(""justification"")
justification = justifications[justification] ?: justification
{code}",roshandawrani,solidjb,Major,Closed,Fixed,30/Sep/10 07:01,05/Apr/15 14:44
